file_id,path,filename,extension,mime,size,modified,parent_folders,logical_project,drawing_number,revision,classification,validation_role,local_copy,sha256,hash_source,verified,duplicate_status
1-z2SeY429rfQ58IaaTP7y4DhAGdQ1u-2,"Drawings/Other drawings (different format)/Axis/V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf","V53-1-1543 - Plan 06, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,201877,2026-02-13T11:49:56Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1543,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1JEHo-o_0tQy5LmcSZ2HIG1LFHM0emhtb,"Drawings/Other drawings (different format)/Axis/V50-1-1644 - Plan 07, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-1644 - Plan 07, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,209759,2026-02-13T11:50:04Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1644,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
11MfsvoaJ2RVsg-iE_vV4SDJM4kfanKLv,"Drawings/Other drawings (different format)/Axis/V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf","V53-1-1212 - Plan 03, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,151847,2026-02-13T11:49:06Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1212,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1hhcFyHLfEhARt-HLQkwBt3PbCzC7JPJ4,"Drawings/Other drawings (different format)/Axis/V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf","V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,180927,2026-02-13T11:47:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0822,,OTHER_FORMAT_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0822 - Plan B2, Del 22, Värme & Sanitäranlägg-.pdf",62fba9edd7e234959fe7f40a7ff016329455c811b169dd0d50e58a98bbe090d3,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1Txj4j3gtTIfijyStNRa2Wu5bVPU-AIbW,"Drawings/Other drawings (different format)/Axis/V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf","V53-1-1923 - Plan 10, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,140776,2026-02-13T11:51:00Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1923,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1GU1RXj8-Th0Yu-NzSjKOEaviovcS2ik0,"Drawings/Other drawings (different format)/Axis/V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf","V53-1-0824 - Plan B2, Del 24, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,134210,2026-02-13T11:47:26Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0824,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Dt-yhLA-yEg27Xs6D5pgsSNEA1qj4tLJ,"Drawings/Other drawings (different format)/Axis/V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf","V53-1-1412 - Plan 05, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,163549,2026-02-13T11:49:40Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1412,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Tnpc5GDxae98Q8jx5OFTi9Xi27o08znX,"Drawings/Other drawings (different format)/Axis/V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf","V53-1-0823 - Plan B2, Del 23, Spillvattenanläggning, ÖG.pdf",pdf,application/pdf,119717,2026-02-13T11:47:26Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0823,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1tKXKzL5pRZZU6_V5MAeA8R153Kgm1X8B,"Drawings/Other drawings (different format)/Axis/V50-1-0913 - Plan B1, Del 13, Värme & Sanitäranlägg-.pdf","V50-1-0913 - Plan B1, Del 13, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,88837,2026-02-13T11:47:48Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0913,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1uCOZaSBfZlgiPW1-z44S_nrZ7-ELTYvT,"Drawings/Other drawings (different format)/Axis/V50-1-0942 - Plan B1, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-0942 - Plan B1, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,158999,2026-02-13T11:47:48Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0942,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1NvMIbKW2xMpF6kaqbrrJGZTTKKeMaj70,"Drawings/Other drawings (different format)/Axis/V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf","V53-1-1141 - Plan 02, Del 41, Spillvattenanläggning.pdf",pdf,application/pdf,223892,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1141,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1QvzKhpEBMNWEOKExjN9jLgxauwuKU8PC,"Drawings/Other drawings (different format)/Axis/V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf","V53-1-1041 - Plan 01, Del 41, Spillvattenanläggning.pdf",pdf,application/pdf,181588,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1041,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
12Qi_gxU2ONV8Nj6qgkeYxIyTnL4CJrSa,"Drawings/Other drawings (different format)/Axis/V50-1-1134 - Plan 02, Del 34, Värme & Sanitäranlägg-.pdf","V50-1-1134 - Plan 02, Del 34, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,289883,2026-02-13T11:48:38Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1134,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
11GQwhOR-DY0lH7QIQduJQf5OJGpba9me,"Drawings/Other drawings (different format)/Axis/V50-1-1721 - Plan 08, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1721 - Plan 08, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,332692,2026-02-13T11:50:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1721,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1o0AYH8cyAlI3dtjo7DD9CdLpKh0uz_cC,"Drawings/Other drawings (different format)/Axis/V50-1-1942 - Plan 10, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1942 - Plan 10, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,216247,2026-02-13T11:50:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1942,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1rdq26R86tWthoZAOhk_xwRNr1j79FyfL,"Drawings/Other drawings (different format)/Axis/V53-1-1512 - Plan 06, Del 12, Spillvattenanläggning.pdf","V53-1-1512 - Plan 06, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,167073,2026-02-13T11:49:56Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1512,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1U6teqXJHR77z3xXNEae7_-HOvzAZaYPF,"Drawings/Other drawings (different format)/Axis/V50-1-1434 - Plan 05, Del 34, Värme & Sanitäranlägg-.pdf","V50-1-1434 - Plan 05, Del 34, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,233754,2026-02-13T11:49:32Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1434,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
11ukiECxG_JXF3qOHmqH3l_aEU6d9jDjj,"Drawings/Other drawings (different format)/Axis/V53-1-1443 - Plan 05, Del 43, Spillvattenanläggning.pdf","V53-1-1443 - Plan 05, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,200597,2026-02-13T11:49:40Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1443,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
14tn5RS-9lNl-8s-4EnMipqp3U6-3FIYp,"Drawings/Other drawings (different format)/Axis/V53-1-1221 - Plan 03, Del 21, Spillvattenanläggning.pdf","V53-1-1221 - Plan 03, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,212705,2026-02-13T11:49:06Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1221,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Ik0RrFRcHuwLaB_Z6pzTo1o_rVInopIB,"Drawings/Other drawings (different format)/Axis/V53-1-0914 - Plan B1, Del 14, Spillvattenanläggning.pdf","V53-1-0914 - Plan B1, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,185757,2026-02-13T11:47:58Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0914,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
15c14pfBZLN60H1Ag5RlWv08I8hubHXdx,"Drawings/Other drawings (different format)/Axis/V53-1-0912 - Plan B1, Del 12, Spillvattenanläggning.pdf","V53-1-0912 - Plan B1, Del 12, Spillvattenanläggning.pdf",pdf,application/pdf,210287,2026-02-13T11:47:58Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0912,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1vDkWJS4BQBQfVACZ_rjdPzh_0mVYD30c,"Drawings/Other drawings (different format)/Axis/V50-1-1714 - Plan 08, Del 14, Värme & Sanitäranlägg-.pdf","V50-1-1714 - Plan 08, Del 14, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,169348,2026-02-13T11:50:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1714,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1xwL3GL7h8XQqY8qFw3ll0RENefo_e6z2,"Drawings/Other drawings (different format)/Axis/V50-1-0824 - Plan B2, Del 24, Värme & Sanitäranlägg-.pdf","V50-1-0824 - Plan B2, Del 24, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,207662,2026-02-13T11:47:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0824,,OTHER_FORMAT_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0824 - Plan B2, Del 24, Värme & Sanitäranlägg-.pdf",20cbb1f285ba0d2198665d439bc3e4800a84ed148d639e31b0583c7a050bfd93,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
1rL8hv2H5Lra7HQOoAebmhP8lTBgWg-CC,"Drawings/Other drawings (different format)/Axis/V53-1-1514 - Plan 06, Del 14, Spillvattenanläggning.pdf","V53-1-1514 - Plan 06, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,229073,2026-02-13T11:49:56Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1514,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1mPs7R0Qqx37QOCzILJ1Sd_dOUrh1hwqO,"Drawings/Other drawings (different format)/Axis/V50-1-0811 - Plan B2, Del 11, Värme & Sanitäranlägg-.pdf","V50-1-0811 - Plan B2, Del 11, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,138917,2026-02-13T11:47:16Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0811,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1uWT0dx84wu2VtfVTploDy84QzS7ajlRd,"Drawings/Other drawings (different format)/Axis/V50-1-0944 - Plan B1, Del 44, Värme & Sanitäranlägg-.pdf","V50-1-0944 - Plan B1, Del 44, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,118218,2026-02-13T11:47:48Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0944,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1l4w8JEvk1xrc4dK2kQmoA1pg5oH9fKAj,"Drawings/Other drawings (different format)/Axis/V53-1-1123 - Plan 02, Del 23, Spillvattenanläggning.pdf","V53-1-1123 - Plan 02, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,251638,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1123,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1IrnnoXDxjqozE1Q_H3i7f3Ku3uAQtww1,"Drawings/Other drawings (different format)/Axis/V50-1-1642 - Plan 07, Del 42, Värme & Sanitäranlägg-.pdf","V50-1-1642 - Plan 07, Del 42, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,348765,2026-02-13T11:50:04Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1642,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1OqpeRrt0lLH3L6IGcTgk0o5gpNvu0u1U,"Drawings/Other drawings (different format)/Axis/V53-1-1414 - Plan 05, Del 14, Spillvattenanläggning.pdf","V53-1-1414 - Plan 05, Del 14, Spillvattenanläggning.pdf",pdf,application/pdf,217293,2026-02-13T11:49:40Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1414,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1Y5fSr55uu7OXwidfeL8MveLCw2vawBWf,"Drawings/Other drawings (different format)/Axis/V50-1-1432 - Plan 05, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-1432 - Plan 05, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,257628,2026-02-13T11:49:32Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1432,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1nQ0_2mguRjr9Y2y9-3QlVvrOB-Z4S55u,"Drawings/Other drawings (different format)/Axis/V50-1-1312 - Plan 04, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-1312 - Plan 04, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,213931,2026-02-13T11:49:14Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1312,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1KFB5qZ9Tu4Z6vfrkivnxwpBOIrjxgjt2,"Drawings/Other drawings (different format)/Axis/V53-1-1421 - Plan 05, Del 21, Spillvattenanläggning.pdf","V53-1-1421 - Plan 05, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,216442,2026-02-13T11:49:40Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1421,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1orKvVI0eYl14e9v968NV8SveNvNPR0ik,"Drawings/Other drawings (different format)/Axis/V50-1-1343 - Plan 04, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1343 - Plan 04, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,258877,2026-02-13T11:49:14Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1343,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1NtoxMET-OALXbWqUjWAmevZpZslT8uCA,"Drawings/Other drawings (different format)/Axis/V50-1-1543 - Plan 06, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1543 - Plan 06, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,239385,2026-02-13T11:49:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1543,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
13Nzw_i5CcTY4v11oYfYXTK5piuaMWmJO,"Drawings/Other drawings (different format)/Axis/V53-1-1623 - Plan 07, Del 23, Spillvattenanläggning.pdf","V53-1-1623 - Plan 07, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,187748,2026-02-13T11:50:10Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1623,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1IC6vUYGzUiwgGyCfVofUKmbdLIxAeEwh,"Drawings/Other drawings (different format)/Axis/V50-1-1043 - Plan 01, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-1043 - Plan 01, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,233245,2026-02-13T11:48:12Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1043,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1hBG0HpgYz8Ya7eujCJ5uOP5ixEKdLwpO,"Drawings/Other drawings (different format)/Axis/V50-1-1123 - Plan 02, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1123 - Plan 02, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,244057,2026-02-13T11:48:38Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1123,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1sJy5aCDT52zu5Hx8E_fZMWCBQRgGir-R,"Drawings/Other drawings (different format)/Axis/V50-1-1423 - Plan 05, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1423 - Plan 05, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,208097,2026-02-13T11:49:32Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1423,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1-ChMHqL24kxm-L0r8TeZ0esjbF3tWe-L,"Drawings/Other drawings (different format)/Axis/V50-1-1512 - Plan 06, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-1512 - Plan 06, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,223635,2026-02-13T11:49:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1512,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1IBtOJ4wYYZc8QSwEc5fiu7FaG7GOIrDU,"Drawings/Other drawings (different format)/Axis/V53-1-0943 - Plan B1, Del 43, Spillvattenanläggning.pdf","V53-1-0943 - Plan B1, Del 43, Spillvattenanläggning.pdf",pdf,application/pdf,188329,2026-02-13T11:47:58Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-0943,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1dRqZ_tMvjXZFZD1Kyq07BxN3Hv3eUbXe,"Drawings/Other drawings (different format)/Axis/V50-1-1132 - Plan 02, Del 32, Värme & Sanitäranlägg-.pdf","V50-1-1132 - Plan 02, Del 32, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,166075,2026-02-13T11:48:38Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1132,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
16atkL9r4E-RrQr8sylcQMbpvUlxR8MrO,"Drawings/Other drawings (different format)/Axis/V50-1-1222 - Plan 03, Del 22, Värme & Sanitäranlägg-.pdf","V50-1-1222 - Plan 03, Del 22, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,194452,2026-02-13T11:49:00Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1222,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ogaIumpSoLfDPFmNWFfohRFRIf-rb9HN,"Drawings/Other drawings (different format)/Axis/V53-1-1023 - Plan 01, Del 23, Spillvattenanläggning.pdf","V53-1-1023 - Plan 01, Del 23, Spillvattenanläggning.pdf",pdf,application/pdf,204292,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1023,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1S8w-9PUN-JyVfOnaujHJLldg2Qnf1bjk,"Drawings/Other drawings (different format)/Axis/V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf","V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,172419,2026-02-13T12:11:02Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-0843,,OTHER_FORMAT_PDF,DEVELOPMENT,"styles/Ritningar/V50-1-0843 - Plan B2, Del 43, Värme & Sanitäranlägg-.pdf",17494842833ada89a473cec9b0f8e1cb4a3fd46e732f00564dcc94af2628462b,"lokal kopia, samma storlek och typ",NO_ANNOTATIONS ID_IN_SHEET_TEXT,IDENTICAL_IN_3_PLACES
18ddS5UtkB5gdVorem8r4YSqyeTJLZ-Ul,"Drawings/Other drawings (different format)/Axis/V50-1-1521 - Plan 06, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1521 - Plan 06, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,304567,2026-02-13T11:49:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1521,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1ZEQd2-Nyhg2aij6vtdH7t53qAN3Vni0_,"Drawings/Other drawings (different format)/Axis/V50-1-1141 - Plan 02, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-1141 - Plan 02, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,507006,2026-02-13T11:48:38Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1141,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1G0uFxVGiK8t_r5ZAr-piglYT6wshu0d2,"Drawings/Other drawings (different format)/Axis/V50-1-1012 - Plan 01, Del 12, Värme & Sanitäranlägg-.pdf","V50-1-1012 - Plan 01, Del 12, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,262391,2026-02-13T11:48:12Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1012,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
151gg6vxZhpcbldiFNUnTVs4KKmt683QA,"Drawings/Other drawings (different format)/Axis/V50-1-1321 - Plan 04, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1321 - Plan 04, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,293114,2026-02-13T11:49:14Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1321,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1F1w2ou6GR3RqLVjd919wDsm1P9IDRJ2l,"Drawings/Other drawings (different format)/Axis/V50-1-1021 - Plan 01, Del 21, Värme & Sanitäranlägg-.pdf","V50-1-1021 - Plan 01, Del 21, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,302403,2026-02-13T11:48:12Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1021,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
199HFN7OcCWgyR5wnvaUFh2agF6NOnKOF,"Drawings/Other drawings (different format)/Axis/V53-1-1521 - Plan 06, Del 21, Spillvattenanläggning.pdf","V53-1-1521 - Plan 06, Del 21, Spillvattenanläggning.pdf",pdf,application/pdf,216777,2026-02-13T11:49:56Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1521,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1zCKsY5acZWbTuexWuavvfZDqJKkRIEuz,"Drawings/Other drawings (different format)/Axis/V50-1-1441 - Plan 05, Del 41, Värme & Sanitäranlägg-.pdf","V50-1-1441 - Plan 05, Del 41, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,215713,2026-02-13T11:49:32Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1441,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1uwLdz0PZBYauFH-pW3SspoWa1QZavGoX,"Drawings/Other drawings (different format)/Axis/V53-1-1941 - Plan 10, Del 41, Spillvattenanläggning.pdf","V53-1-1941 - Plan 10, Del 41, Spillvattenanläggning.pdf",pdf,application/pdf,141041,2026-02-13T11:51:00Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1941,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1A_DviiTCUWWrBpXLWTEgZzLe0lIBIndS,"Drawings/Other drawings (different format)/Axis/V50-1-1211 - Plan 03, Del 11, Värme & Sanitäranlägg-.pdf","V50-1-1211 - Plan 03, Del 11, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,173726,2026-02-13T11:49:00Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1211,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1HM1PI69Qg2mimHumCgxidbOUQYl_UUDm,"Drawings/Other drawings (different format)/Axis/V50-1-1923 - Plan 10, Del 23, Värme & Sanitäranlägg-.pdf","V50-1-1923 - Plan 10, Del 23, Värme & Sanitäranlägg-.pdf",pdf,application/pdf,146163,2026-02-13T11:50:50Z,Other drawings (different format)/Axis,Other drawings (different format),V-50-1-1923,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1WJvUu9dx6KUQXaegzOwRXrWwhIm_Mef9,"Drawings/Other drawings (different format)/Axis/V53-1-2042 - Plan 11, Del 42, Spillvattenanläggning.pdf","V53-1-2042 - Plan 11, Del 42, Spillvattenanläggning.pdf",pdf,application/pdf,145282,2026-02-13T11:51:12Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-2042,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1GXeI_7SdEBTxEXBF-Qc8xHkvTnOv_Wtg,"Drawings/Other drawings (different format)/Axis/V53-1-1822 - Plan 09, Del 22, Spillvattenanläggning.pdf","V53-1-1822 - Plan 09, Del 22, Spillvattenanläggning.pdf",pdf,application/pdf,115280,2026-02-13T11:50:42Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1822,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
1QwGvAo4hgSuvs9TT0LbsVNDLnbUu9aFO,"Drawings/Other drawings (different format)/Axis/V53-1-1132 - Plan 02, Del 32, Spillvattenanläggning.pdf","V53-1-1132 - Plan 02, Del 32, Spillvattenanläggning.pdf",pdf,application/pdf,146941,2026-02-13T11:48:46Z,Other drawings (different format)/Axis,Other drawings (different format),V-53-1-1132,,OTHER_FORMAT_PDF,,,,ej hämtad,,IDENTICAL_IN_2_PLACES
