DRAWING_ID,CLEAN_PDF,MARKED_PDF,FACIT_XLSX,BLUEBEAM_XML,CVAT,OTHER_REFERENCE,REVISION,EXPOSURE,STATUS,VALIDATION_SET,CONTENT_CHECK
W-50-1-A0013,Drawings/Bluebeam - set 1/clear/W-50-1-A-0013.pdf; Drawings/CVAT/W-50-1-A-0013.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0013.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0013.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0013.xml,Drawings/CVAT/W-50-1-A-0013_cvat_job2945685/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0013_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0013.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_VERIFIED_BY_CONTENT: inget textlager att läsa ritningshuvudet ur (konturglyfer)
W-50-1-A0014,Drawings/Bluebeam - set 1/clear/W-50-1-A-0014.pdf; Drawings/CVAT/W-50-1-A-0014.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0014.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0014.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0014.xml,Drawings/CVAT/W-50-1-A-0014_cvat_job3045476/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0014_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0014.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_VERIFIED_BY_CONTENT: inget textlager att läsa ritningshuvudet ur (konturglyfer)
W-50-1-A0021,Drawings/Bluebeam - set 1/clear/W-50-1-A-0021.pdf; Drawings/CVAT/W-50-1-A-0021.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0021.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0021.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0021.xml,Drawings/CVAT/W-50-1-A-0021_cvat_job3045478/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0021_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0021.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0022,Drawings/Bluebeam - set 1/clear/W-50-1-A-0022.pdf; Drawings/CVAT/W-50-1-A-0022.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0022.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0022.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0022.xml,Drawings/CVAT/W-50-1-A-0022_cvat_job3045479/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0022_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0022.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0023,Drawings/Bluebeam - set 1/clear/W-50-1-A-0023.pdf; Drawings/CVAT/W-50-1-A-0023.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0023.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0023.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0023.xml,Drawings/CVAT/W-50-1-A-0023_cvat_job3045480/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0023_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0023.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0024,Drawings/Bluebeam - set 1/clear/W-50-1-A-0024.pdf; Drawings/CVAT/W-50-1-A-0024.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0024.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0024.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0024.xml,Drawings/CVAT/W-50-1-A-0024_cvat_job3045481/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0024_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0024.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0031,Drawings/Bluebeam - set 1/clear/W-50-1-A-0031.pdf; Drawings/CVAT/W-50-1-A-0031.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0031.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0031.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0031.xml,Drawings/CVAT/W-50-1-A-0031_cvat_job3045483/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0031_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0031.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0032,Drawings/Bluebeam - set 1/clear/W-50-1-A-0032.pdf; Drawings/CVAT/W-50-1-A-0032.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0032.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0032.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0032.xml,Drawings/CVAT/W-50-1-A-0032_cvat_job3045484/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0032_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0032.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0033,Drawings/Bluebeam - set 1/clear/W-50-1-A-0033.pdf; Drawings/CVAT/W-50-1-A-0033.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0033.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0033.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0033.xml,Drawings/CVAT/W-50-1-A-0033_cvat_job1641396/annotations.xml; Drawings/CVAT/W-50-1-A-0033_cvat_job3005645/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0033_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0033.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0034,Drawings/Bluebeam - set 1/clear/W-50-1-A-0034.pdf; Drawings/CVAT/W-50-1-A-0034.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0034.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0034.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0034.xml,Drawings/CVAT/W-50-1-A-0034_cvat_job3045485/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0034_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0034.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0111,Drawings/Bluebeam - set 1/clear/W-50-1-A-0111.pdf; Drawings/CVAT/W-50-1-A-0111.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0111.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0111.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0111.xml,Drawings/CVAT/W-50-1-A-0111_cvat_job3045486/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0111_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0111.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0112,Drawings/Bluebeam - set 1/clear/W-50-1-A-0112.pdf; Drawings/CVAT/W-50-1-A-0112.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0112.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0112.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0112.xml,Drawings/CVAT/W-50-1-A-0112_cvat_job3045487/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0112_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0112.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0113,Drawings/Bluebeam - set 1/clear/W-50-1-A-0113.pdf; Drawings/CVAT/W-50-1-A-0113.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0113.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0113.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0113.xml,Drawings/CVAT/W-50-1-A-0113_cvat_job3045489/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0113_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0113.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0114,Drawings/Bluebeam - set 1/clear/W-50-1-A-0114.pdf; Drawings/CVAT/W-50-1-A-0114.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0114.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0114.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0114.xml,Drawings/CVAT/W-50-1-A-0114_cvat_job3045490/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0114_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0114.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0121,Drawings/Bluebeam - set 1/clear/W-50-1-A-0121.pdf; Drawings/CVAT/W-50-1-A-0121.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0121.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0121.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0121.xml,,Drawings/Bluebeam - set 1/W-50-1-A-0121_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0121.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0122,Drawings/Bluebeam - set 1/clear/W-50-1-A-0122.pdf; Drawings/CVAT/W-50-1-A-0122.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0122.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0122.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0122.xml,,Drawings/Bluebeam - set 1/W-50-1-A-0122_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0122.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0123,Drawings/Bluebeam - set 1/clear/W-50-1-A-0123.pdf; Drawings/CVAT/W-50-1-A-0123.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0123.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0123.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0123.xml,Drawings/CVAT/W-50-1-A-0123_cvat_job3045493/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0123_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0123.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0124,Drawings/Bluebeam - set 1/clear/W-50-1-A-0124.pdf; Drawings/CVAT/W-50-1-A-0124.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0124.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0124.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0124.xml,,Drawings/Bluebeam - set 1/W-50-1-A-0124_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0124.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0131,Drawings/Bluebeam - set 1/clear/W-50-1-A-0131.pdf; Drawings/CVAT/W-50-1-A-0131.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0131.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0131.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0131.xml,,Drawings/Bluebeam - set 1/W-50-1-A-0131_processed.xlsx; Drawings/Pipe studio - style-source-pdfs/01 - AutoCAD - pdfplot14-16 - Ghostscript 9.21/W-50-1-A-0131.pdf; Drawings/Scales/W-50-1-A-0131.pdf; Drawings/Style of drawings/1/W-50-1-A-0131.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0132,Drawings/Bluebeam - set 1/clear/W-50-1-A-0132.pdf; Drawings/CVAT/W-50-1-A-0132.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0132.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0132.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0132.xml,,Drawings/Bluebeam - set 1/W-50-1-A-0132_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0132.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0133,Drawings/Bluebeam - set 1/clear/W-50-1-A-0133.pdf; Drawings/CVAT/W-50-1-A-0133.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0133.pdf,Drawings/Bluebeam - set 1/W-50-1-A-0133.xlsx,Drawings/Bluebeam - set 1/W-50-1-A-0133.xml,Drawings/CVAT/W-50-1-A-0133_cvat_job3045502/annotations.xml,Drawings/Bluebeam - set 1/W-50-1-A-0133_processed.xlsx; Drawings/Style of drawings/1/W-50-1-A-0133.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0134,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0134.pdf; Drawings/CVAT/W-50-1-A-0134.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0134.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0134.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0134.xml,Drawings/CVAT/W-50-1-A-0134_cvat_job3144607/annotations.xml,Drawings/Style of drawings/1/W-50-1-A-0134.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0211,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0211.pdf; Drawings/CVAT/W-50-1-A-0211.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0211.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0211.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0211.xml,,Drawings/Style of drawings/1/W-50-1-A-0211.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0213,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0213.pdf; Drawings/CVAT/W-50-1-A-0213.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0213.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0213.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0213.xml,,Drawings/Style of drawings/1/W-50-1-A-0213.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0214,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0214.pdf; Drawings/CVAT/W-50-1-A-0214.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0214.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0214.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0214.xml,,Drawings/Style of drawings/1/W-50-1-A-0214.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0221,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0221.pdf; Drawings/CVAT/W-50-1-A-0221.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0221.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0221.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0221.xml,,Drawings/Style of drawings/1/W-50-1-A-0221.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0222,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0222.pdf; Drawings/CVAT/W-50-1-A-0222.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0222.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0222.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0222.xml,,Drawings/Style of drawings/1/W-50-1-A-0222.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0223,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0223.pdf; Drawings/CVAT/W-50-1-A-0223.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0223.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0223.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0223.xml,,Drawings/Style of drawings/1/W-50-1-A-0223.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0224,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0224.pdf; Drawings/CVAT/W-50-1-A-0224.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0224.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0224.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0224.xml,,Drawings/Style of drawings/1/W-50-1-A-0224.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0231,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0231.pdf; Drawings/CVAT/W-50-1-A-0231.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0231.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0231.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0231.xml,,Drawings/Style of drawings/1/W-50-1-A-0231.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0232,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0232.pdf; Drawings/CVAT/W-50-1-A-0232.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0232.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0232.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0232.xml,,Drawings/Style of drawings/1/W-50-1-A-0232.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0233,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0233.pdf; Drawings/CVAT/W-50-1-A-0233.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0233.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0233.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0233.xml,,Drawings/Style of drawings/1/W-50-1-A-0233.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0234,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0234.pdf; Drawings/CVAT/W-50-1-A-0234.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0234.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0234.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0234.xml,,Drawings/Style of drawings/1/W-50-1-A-0234.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0311,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0311.pdf; Drawings/CVAT/W-50-1-A-0311.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0311.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0311.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0311.xml,,Drawings/Style of drawings/1/W-50-1-A-0311.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0313,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0313.pdf; Drawings/CVAT/W-50-1-A-0313.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0313.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0313.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0313.xml,,Drawings/Style of drawings/1/W-50-1-A-0313.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0314,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0314.pdf; Drawings/CVAT/W-50-1-A-0314.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0314.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0314.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0314.xml,,Drawings/Style of drawings/1/W-50-1-A-0314.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0331,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0331.pdf; Drawings/CVAT/W-50-1-A-0331.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0331.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0331.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0331.xml,,Drawings/Style of drawings/1/W-50-1-A-0331.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0332,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0332.pdf; Drawings/CVAT/W-50-1-A-0332.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0332.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0332.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0332.xml,,Drawings/Style of drawings/1/W-50-1-A-0332.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_VERIFIED_BY_CONTENT: inget textlager att läsa ritningshuvudet ur (konturglyfer)
W-50-1-A0333,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0333.pdf; Drawings/CVAT/W-50-1-A-0333.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0333.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0333.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0333.xml,,Drawings/Style of drawings/1/W-50-1-A-0333.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-A0334,Drawings/Bluebeam - set 2/Without measurement/W-50-1-A-0334.pdf; Drawings/CVAT/W-50-1-A-0334.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0334.pdf,Drawings/Bluebeam - set 2/W-50-1-A-0334.xlsx,Drawings/Bluebeam - set 2/W-50-1-A-0334.xml,,Drawings/Style of drawings/1/W-50-1-A-0334.pdf,,DEVELOPMENT,READY_FOR_BLIND_VALIDATION,DEVELOPMENT,PAIR_PARTLY_VERIFIED: inget textlager att läsa ritningshuvudet ur (konturglyfer); facit ej lokalt
W-50-1-AAA0011,,,,,,,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-AAA0013,,,,,,,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-ADD0024,,,,,,,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-AEE0021,,,,,,,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-1-ASD0033,,,,,,,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-2-0110,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-2-110.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-50-8-0001,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-50-8-001.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-53-1-0110,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-53-1-110.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-53-1-0111,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-53-1-111.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-53-1-0112,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-53-1-112.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-53-1-0113,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-53-1-113.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
W-53-1-0211,,,,,,Drawings/Other drawings (different format)/Fyrens förskola/W-53-1-211.pdf,,,UNPAIRED,UNEXPOSED_SO_FAR,NOT_A_PAIR
